id;firstname;lastname;p1
7414;Sophie;Forbát;30
11361;Jessica;Kabakov;53
9858;Jutta;Matisse;75
4021;Albert Paris von;Voss;67
2861;Roman;Markl;94
5094;René;Sonnier;69
9016;Chris;Borsos;86
1720;Olle;Picabia;29
6204;Cornelius;Mueller;52
5822;Brice;Niesiolowski;40
7921;Peter;Baechler;76
3843;Wolfgang;Mulasics;88
12654;Giulio;Potter;37
3852;Josef;Yppen;91
13793;Alfred;Wall;89
11250;Gülsün;Yamaguchi;26
4254;Stefan;Staudacher;83
7707;Günther;Gyurko;77
1050;Albert;Aeppli;0
2108;Georg;Frize;63
2021;Tess;Costi;82
8831;Adriena;Irwin;29
78;Ferdinand;Kaprow;0
12351;Colin;Muntean/Rosenblum;20
4019;Nan;Büro Karl Schwanzer;77
2099;Marc;Mac Low;9
4612;Barbara;Hall;90
34;Haim;Ursula;74
4536;Pascal;Heizer;37
8247;Ilse;Tihanyi;24
9461;Alan;Merkel;67
13925;Johannes;Hartnagel;16
5262;Friedrich;Watts;78
8510;Jean;Pohl;47
6941;Gino;Smith;74
8675;Joseph;Bernhard;1
6888;Paul;Lixl;71
10068;Jean;Gasteiger;88
7543;Andreas;Olitski;77
2757;Olle;Scheibl;89
9815;Thomas;Struth;45
4067;Miquel;Schlick;78
1821;Dieter;Appelt;86
11789;Magdalena;Marioni;81
6042;Stephan;Silvain;76
13543;Michael;Ensor;97
11082;Mark;Maxonová;2
12976;Cindy;Gursky;11
9870;Wilhelm;Reindeer Werk;73
973;Brigitte;Lüscher;66
701;Andreas;Dossi;1
7143;Hugo;Tschirtner;88
8064;Toni;Vukoje;36
1674;Pierre;Natalini;42
7418;Arthur;Blume;42
4907;Ernst;Pinter;37
6801;Oskar;Weiner;29
9187;Thomas;Steiger;4
4686;Béla;Chamberlain;90
6841;Rómulo;Houf;39
9349;Helmut;Buthe;37
7797;Jürgen;Bischof;69
10607;Friederike;Rückriem;49
12608;Markus;Burr;94
5060;Victor;Skubic;37
715;Hans;Grigorescu;9
366;Fabrizio;Perrin;65
2974;Mary Ellen;Canell;47
13454;Plamen;Zehrer;90
12814;Rómulo;Kitaj;33
12574;Alberto;Gasteiger;36
7531;Hans;Marini;27
5826;Adam;Ono;61
9401;Francis;Hossner;36
3841;Barbara;Blume;65
13797;Ben;Huemer;1
5531;Allan;Schlick;51
14072;Robin;Schnabel;24
12130;François;Vana;11
223;Otto;Ozenfant;47
14749;Hermann;Klinkan;96
8137;Irena;Hofschen;76
6665;Zwelethu;Hoepffner;55
10485;Stanley;Ursula;45
14893;Nikolaus;Oppenheim;50
12775;Fritz;Hucleux;18
12381;Marzena;Cano;37
6605;Friedensreich;Fischl;92
2396;Vito;Cumming;1
2148;Sam;Blossfeldt;66
2346;Boris;Fahrenholz;66
13749;Hans;Kokoschka;84
12505;Leo;Schreiter;50
1899;Ugnius;Calle;43
8803;Juul;Stimm;10
7212;Christian;Dabernig;97
5491;Johannes;Bayer;42
9589;Alexander;Gris;89
10424;Henri;Komposch;26
2798;Jean (Hans);Blume;44
6164;Jo;Yalter;15
600;Ştefan;Simotová;17
6854;Lucio;Clemente;82
5050;Barbara;Magritte;57
5273;Karl;Pumhösl;15
8864;Jirí;Malfatti;69
7619;Roberto Sebastian;Ono;42
10584;Leopold;Hohenbüchler;14
4642;Silke;Flondor;67
12225;Matthew;Chelkovski;19
523;Svetlana;Fodor;31
13723;Theo van;Raab;60
9613;Günther;Collins;39
8499;Lois;Richard;63
13402;Llyn;Hohenbüchler;87
4153;Dick;Beaudin;59
7244;Antoni;Lowe;80
8093;Gerlinde;Novák;23
95;André;Signer;91
13063;Jacques;Hockney;64
9854;Jakob Lena;Baumeister;77
1244;Walter;Seuphor;1
8552;Manfred;Spencer;13
3926;Friedrich;Dubuffet;6
6484;Doru;Friedman;48
11213;Bjørn;Cahen;93
4140;Sigmar;Burr;29
2930;Victor;Penalba;60
1505;Edward;Sekal;10
9319;Caroline;Gille;0
12277;Edita;Ulrichs;99
14695;Jean;Kubota;33
9033;Heinz;Batuz;9
11488;Karl-Heinz;Jacobi;10
2614;Alain;Jorn;80
9603;Rudolf;Schwegler;45
11519;Martin;Persiani;66
7086;Anne;McCollum;40
1186;Mirjam;Pomassl;71
9852;Richard;Wilke;11
10206;Walter;Tanavoli;79
2469;Wolfgang;Haring;83
6419;Gianni;Gosewitz;82
12086;Henryk;Steinbach;49
7971;Wolfgang;Jones;1
12102;Vittorio di;Klasen;90
1987;Brad;de Dominicis;77
10158;Georg;Deacon;94
12921;Victor;Kaitna;47
13933;Bernhard;Kandl;11
2863;Gyula;Poliakoff;25
14526;Karl;Fast;57
494;Allan;Spring;43
11174;Jörg;Ganahl;51
10570;Richard;Härtel;30
1978;Carry;Trombitás;12
14569;Alex;Vogelmayr;54
2600;Michael;Manzoni;24
12230;Frantisek;Baruchello;85
9110;Cédric;Dietrich;49
6116;Josef;Hubmann;16
2114;Richard;Da Costa;73
6300;Malcolm;Scheibl;76
9175;Thomas;Dossi;19
4692;Nikolaus;Pichler;51
5026;Feri;Niesiolowski;69
4600;Hans;Birnbaum;51
1836;Kurt;Tillim;72
4429;Hanne;Mulasics;50
8487;László;Schmidt-Rottluff;91
1581;Eugenio;Damnjan;27
304;Paul Otto;Elmgreen & Dragset;31
1159;Louise;Abramovic;16
801;Irina;Johnson;35
13248;Juan;Estes;37
2186;Renate;Buckingham;20
6157;Ernst;Haubenstock-Ramati;50
8632;Manfred;Graf;2
7814;Georg;Schellander;29
8995;Gordon;Förster;71
7516;Eglé;Erben;31
6487;Otto Erich;Kaitna;90
13545;Michael;Pascali;27
14092;Joan;Egger;42
2862;Marcus;Poliakoff;13
6507;Manfred;Morellet;30
4305;Alfred;Bulloch;97
3480;Gabriel;Höllwarth;91
8873;Kim;Destroy All Monsters;73
13707;Alfons;Hausmann;53
82;William Nelson;Bäumer;96
10168;Jan;Flois;24
14314;Kenneth;Schlegel;54
11406;Édouard;Boltanski;17
3913;Bruno;Thorn;48
7348;Heiko;Vopava;10
9141;Dimitar;Schabus;74
1541;Maria;Pincemin;58
3886;Ernst;Yalkut;67
13146;Carlos;Prachensky;93
8274;Andres;Wagner;96
9969;Daniel;Lozano;98
14489;Paul;Flois;75
7233;Richard;Vasarely;54
14097;Ion;Jacquet;30
1430;Herwig;Pechoc;29
8590;Lukas;Belling;56
3789;Jean (Hans);Odenbach;92
12978;Imre;Schultze;44
256;Bernard;Andre;78
4576;Ingeborg;Spoerri;68
13363;Aleksandr Grigorjewitsch;Fila;70
4868;Fritz;Stangl;8
12604;Tony;Meier-Schomburg;30
8856;Theodoros;Farreras;92
444;Destiny;Balka;36
9648;Hermann;Damisch;84
2464;Jirí Georg;Part;18
576;Jacques de la;EXPORT;60
9952;Maria;Sigma Gruppe;85
6260;Robyn;Disler;65
4869;Tina;Calder;23
9905;Antoni;Frassinelli;73
5772;Jimmie;Sýkorova;43
14689;Francesco;Lowe;2
136;Thomas;Lockhart;25
2545;Friedensreich;Salachow;84
13931;David;Maderthaner;89
11585;Anton;Potter;57
7570;Markus;Vogt;17
11724;Konrad;Denny;65
2500;Claudio;Mejchar;64
9194;Kasimir;Pardi;47
7579;Meyer;Tandon;58
6058;Karel;Chelkovski;22
4507;Olivier;Muehl;88
6296;Albert;Castro;41
3887;Friedericke (Fritzi);Bolus;99
8840;Herwig;Stocker;80
2611;Raimer;Paladino;14
11497;Keren;Kožarić;21
4089;Stuart;Viallat;24
10616;Pier Paolo;Kraijer;30
7226;Marcel;Scordia;11
6623;H.C.;Boetti;17
3791;Candida;Lewitt;99
9072;Larry;Frize;67
10009;Karl Anton;Reyl-Hanisch;45
10805;Eva;Hohenbüchler;43
1294;Georges;Kassák;41
352;Wilhelm;Moffatt;74
11842;Robert;Kern;53
14829;Jürgen;Leitner;37
14886;David;Binder;95
14954;Bernard;Ulrichs;17
9606;Angelika;Pevsner;82
9663;Josef;Gallo;52
8589;Josef;Abramovic;18
6332;Qingsong;Salzmann;21
2039;Jorge;Bitran;36
13234;Giorgio;Mondino;78
13687;Antonio;Höllwarth;38
11319;Moyra;Doujak;73
2918;Andy;Leitner;67
2314;Bjarne;Magris;50
11956;Ivan;Calder;90
807;Victor;Gebert;1
3782;Johann;Dessi;80
3356;Hans;Fagerlund;53
14899;Christiane;Poirier;25
4552;Jeff;Salner;4
13414;Susan;Francis;91
1308;Manon-Liu;Frieberger;86
8180;Ute;Ghazel;59
11622;Jacques de la;Posenenske;53
9819;Ulrich;Kaufmann;23
10363;János;Posenenske;53
788;Johanna;Metcalf;0
12477;Rudolf;Jacobsen;60
1162;Robert;Carroll;68
7273;André;Zykan;13
4665;Gerrit Thomas;Kelly;22
7402;Bernhard Johannes;Crash;97
9342;Gianfranco;Baker;41
9013;André;Holzmeister;0
2347;Friederike;Polanszky;46
433;Fritz;Avramidis;50
543;Merce;Tschirtner;92
6061;Marcel;Pollock;84
21;Maja;Kienholz;62
6363;Carl;Pohl;38
2816;Maria;Schapiro;10
8106;Alan;Megyik;47
9041;Max;Klasen;45
5855;Jean;Balla;24
4358;Gyula;Mondrian;16
3183;Nadim;Wagner;69
6075;Arnulf;Hofer;91
12131;Eduard;Hockney;90
5769;Toni;Davis;12
2419;Jim;Hartnagel;35
5901;Ronald Brooks;Generalic;25
7593;Matthew;Scheidl;50
7085;Kathi;Armitage;48
5856;László;Kanovitz;6
2668;Swetlana;Peintner;8
13486;Ulrike;Tinguely;87
6592;Robert;Dokoupil;83
12278;Kimber;Armando;42
4389;Jim;Haacke;41
7010;Ned;Würtinger;93
14248;Bruno;Lüpertz;43
4087;Silvia;Bischof;56
11989;Robert;Yanagi;49
7823;Erwin;Ringel;35
12565;Stephan;Kolig;41
8354;Frantisek;Artenjak;62
8823;Pascal;Malich;50
13311;Raoul;Vilmouth;30
12859;Nino;Schumacher;30
6271;Qingsong;Drapell;66
1067;Ned;Len;17
1599;La Monte;Fagerlund;10
5545;Georg;Leischner;18
13398;Allan;Pascali;78
1051;László;Pongratz;70
3870;Imi;Schwegler;99
194;Hans Joachim;Heizer;0
9271;Johannes;Mattheuer;29
3633;Adolf;Steiger;35
5603;János;Baumeister;96
8465;Hartmut;Wukounig;79
6152;Gina;Wyckaert;1
9400;Georges;Schabus;39
7275;Nedko;Masereel;15
14375;Allan;Lawler;25
9471;Irena;Ohnsorg;68
9466;Oskar;Richier;55
5917;Heinz;Stilinović;39
9877;Jutta;Picasso;97
14834;Josef;Pauer;56
9973;Francisco;Reiterer;21
4117;Sabine;Spero;97
6402;Rebecca;Kienzer;74
13429;Motti;Beaudin;46
1633;Philip;Boetti;31
950;Josef;Tietze;61
11357;Hans;Bourgeois;43
4462;Don;Klaudus;99
8173;Maria Theresia;Flavin;1
2893;Anna;Cunningham;51
9787;Wolfgang;Hoeck;52
4678;Walter;Kraus;87
10859;Anton;Le Corbusier;4
10656;Heinrich;Gerlovin;7
3336;Hannah;Iglar;32
2475;Rainer;Patterson;83
9281;Charles Christopher;Schultze;97
13897;Joan;Egg;3
6206;Julian;Sonnier;52
2934;Mikael;Hoepffner;90
2835;Enrico;Aycock;44
1985;Txomin;Fila;22
7892;Joannis;Collins;61
10258;Allan;Ulay;41
14425;Sabine;Vaništa;60
5977;Juan;Six;72
13858;Natividad;Estes;45
2136;Wolfgang;Marchand;30
5281;Peter;Jeroen de Rijke/Willem de Rooij;62
3489;Medardo;Schmit;53
9942;Wolfgang;Haug;85
7576;Franziska;Kriwet;2
127;Dóra;Frize;0
9865;Branko;Giacomelli;33
12367;Josef;Fuchs;82
1736;Alexander;Katz;28
6435;Tomás;Angeli;83
2040;André;Peichl (Ironimus);73
12735;Anthony;Nierhoff;65
4197;Doru;Long;27
1002;Peter;Kubota;53
13705;Elger;Gursky;87
8326;Marcel;Weiler;29
397;Jesse;Botero;93
14089;Mirjam;Huber;26
2812;Ed;Schütz-Leinfellner;42
3404;Ştefan;Hencze;41
13227;Duane;Robaard;57
2158;Martha;Galerie Dumont;19
3043;Andreas;Mc Caslin;41
14122;Karl Friedrich;Platen;85
3674;Philip;Jungwirth;76
804;Antonio;Stenvert;83
9231;Ştefan;Serrano;44
11695;Fritz;Andersen;4
9332;Tomás;Potter;73
1436;Howard;Kubelka;34
7005;Francis;Hahnenkamp;79
10500;René;Uhlmann;37
3632;Vittorio di;Zitko;46
2833;Jannis;Stoyanov;38
7766;Yto;Stefan;28
2566;Matthew;Yppen;26
2565;James;Máttis Teutsch;76
13659;Joseph;Gerlovin;58
11717;Amédée;Prachensky;51
196;Oswald;Maurer;75
4841;Robert;Wakolbinger;18
6680;Adolf;Williams;23
7151;Gerhard;Flögl;55
6715;André;Iglar;40
2553;Wilhelm;Härtel;4
357;Wendy;Beckman;20
8596;Franz J.;Rosei;19
8921;Cora;Kienzer;11
11195;Jean;Oppenheim;58
17;Stephen;Talos;25
13940;Hannsjörg;Brüning;95
841;Miklós (Nicolas);Mayer;27
7495;Omer;Müller;65
4256;Bruce;Frankenthaler;54
1905;Brigitte;Barrada;24
1769;Franz;Wiener Gruppe;11
9009;Loys;Weder;9
1506;Mary Ellen;Trauttmansdorff;70
7695;Josef;Jochims;80
2064;Peter;Ona B.;88
2630;Evelyne;Poons;4
6950;Joe;Haber;52
9840;Erhard;Appel;80
1358;Joke;Peintner;8
7444;Stuart;Schlemmer;19
8422;Alexandra;Hauser;67
13741;Josef;Barrada;37
9788;Hanne;Mont;64
10226;Lucas;Coleman;76
2692;Harumi;Strohmaier;92
14753;Colin;Navares;44
7633;Rini;Mies van der Rohe;12
12929;Thomas;Biasi;35
505;Aleksandr Grigorjewitsch;Warhol;36
2364;Jacques de la;Talos;2
10464;Robert;Bischof;13
3716;Ray;Twombly;49
14936;Izhar;Durham;28
9693;Alain;Drapell;55
13810;Victor;Wakolbinger;22
11704;Per;Jonas;46
10123;Carl;Odenbach;43
14476;Philipp;DIE DAMEN;98
4816;Claudia;Len;26
2992;Lucio;Flavin;16
12292;Roger;Muntean;55
12107;Hanne;Tübke;33
3089;Dezsö;Cyrenius;34
4596;Tamás;Lataster;89
659;Stuart;Kiesler;19
13117;Nora;Tillim;40
13904;Wolfgang;Hawser;73
4295;Alois;Muntean/Rosenblum;22
8895;Roland;Young;12
2867;Lajos;Bohatsch;66
12556;Feri;Đukić;5
4301;Robert;Goldblatt;72
8035;Oswald;Jakober;80
3296;Gino;Mangold;38
3639;Bill;Delvoye;86
12347;Robert;Mulasics;2
2946;Sergio de;Serge III;30
1243;Henri;Höfer;79
14674;Sándor;Copley;75
11237;Karel;Davey;42
10149;Milan;Hill;23
14290;Adi;Schlemmer;14
13548;Nicole;Lippard;28
5475;Kristian;Buckingham;44
13270;Jean-Luc;Vautier;71
9077;Giuseppe;Armaly;3
1628;Joerg;Gerrard;6
13239;Sabine;Ash;4
3827;Peter;Kirchberger;1
9881;Maria;Leatherdale;10
9691;Ray;Mairwöger;30
4200;Marcel;Masharawi;9
7140;Martin;Stern;55
67;Wolfgang;Klub Zwei;43
8427;Sandro;Camera Three Productions, Inc.;12
818;Otto;Pillhofer;95
9818;Henri;Eigenberger;76
4262;Sabine;Glaser;59
8508;Alain;Zehrer;41
5575;Siegrun;Erró;38
13817;Jean Pierre;Krawagna;39
13143;Alfred;Florey;30
2465;Rainer;Müller;9
10160;René;Binder;55
11073;Max;Wardill;92
10860;Dike;Birnbaum;19
4006;Hans;Hein;58
9767;Robert;Nicholson;23
5018;Reis Pedro;Gilbert & George;24
4533;Christian;Castillo;55
10100;Paul;Olson;2
2540;Philipp;Miró;65
3125;Sylvia;McCollum;15
11987;Helen;McKeever;54
170;Karl Anton;Hein;21
1949;Kurt;Plöger;50
9722;Johann;Chia;21
386;L. W.;Novák;24
11347;Robert;Jacobi;1
6336;Georg;De Kooning;25
13644;Marzena;Philipp;50
5058;Georg;Kovacs;13
1743;John;Hofschen;44
1637;Georg;Melgaard;52
14889;Gerhard;Louis;6
12773;Joan;Navratil;8
5914;Constanze;Heizer;71
8270;Gianni;Wanner;69
667;Miklós Maar;Baker;60
13598;Otto;Prouvost;79
13162;Allen;Baumgarten;66
5481;Rosemarie;Kern;49
10724;Bruno;Jascha;0
14358;Larry;Hoepffner;97
380;Michelangelo;Collins;99
8515;Rainer;De Andrea;41
3004;W.;Löffler;57
1105;Vance;Penone;24
8924;Michelangelo;Goings;34
7757;Jiří;Hartley;7
2562;Maik;Hoffmann-Ybbs;99
1989;Barry;Spero;35
12270;Henning;Sell;40
5277;Sophie;Levinthal;19
4366;Keith;Lesák;10
5535;Nina;Hartnagel;23
3305;Friedrich;Rosei;23
10644;Nikita;Reed;8
8382;Richard;Herzig;44
7999;Jörg;Kampmann;94
204;Paul Otto;Gnoli;68
14693;Ed;Barta;78
1555;William;Boxer;73
4567;Miklós Maar;Ozenfant;52
7970;Gregor;Skrička;55
3300;Oskar;Tirelli;4
1664;Efthymios;Zitko;22
14346;Erwin;Armando;49
12718;Heinz;Moholy-Nagy;53
6824;Dara;Natalia LL;55
13627;Dóra;Vedova;94
4763;Marcel;Hartnagel;41
2914;Ugnius;Komposch;27
1709;Peter;Hilliard;56
10278;Osvaldo;Albers;98
5874;Andreas;Bischoffshausen;38
1952;Erich Franz;McLean;18
8226;Gianni;Lataster;37
1844;Jorrit;Leslie;44
3049;Henri;Aslan;6
2522;Andreas;Bulloch;54
11035;Uriel;Drapell;47
5593;Dieter;Hollein;94
8139;Michael;Gironcoli;21
7919;Sergio de;Weibel;67
13139;Milos;Flois;32
2790;Stephen;Reineking;93
6777;Kurt;Saito;71
4771;Roy;Baer;49
10786;Thomas;Mondrian;20
3958;Willi;Zivic;96
347;Caroline;Strohmaier;6
6964;Shinkichi;Wirsum;38
4684;Tamuna;Haas;30
2372;Björn;Jeroen de Rijke/Willem de Rooij;0
10722;Jakob Lena;Wolf;25
10918;Svetlin;Colomer;56
3271;Anna;Skoog;42
12441;Friedrich;Leonard;54
1321;Eduard;Hauser;98
9049;Oswald;McKeever;95
10637;Francis;Vana;26
5123;Neil;Reiterer;25
12145;Heinz-Günter;Eckert;80
785;Edward;Ghadirian;23
11773;Ross;Denny;82
1714;Julio;Skoog;30
11505;Lucio;Prassinos;88
2697;Kari;Müller;99
8658;Andreas;Frank;74
653;Pol;Jochims;61
13442;Hans;Graves;66
2177;Gerwald;Kopf;31
3897;Mark;Bianchi;5
12987;Jean;Litzenberger;88
3670;Claudia;Sonnier;0
6246;Peter;Haus-Rucker-Co.;28
6028;Antony;Tyshler;5
14115;William;Tischer;41
840;Helen;Friedmann;49
14372;Jean;Schrader;54
14950;Fritz;Tillmans;46
9572;Stefan;Saint Phalle;17
12756;Wifredo;Rühm;94
9896;Gotthard;Staudacher;65
6082;Angela;Haxhillari;59
8560;Tess;Carroll;85
10954;Laszlo;Eddy;9
3576;Albert;Voita;54
5082;Ansgar;Merz;43
6547;Luis R.;Mack;95
11159;Emil;Darboven;18
12829;Ferdinand;Irwin;93
12422;Chris;Doujak;1
12729;Joseph;Wurm;46
10603;Christiane;Turk;91
9155;Rochelle;Spencer;65
3358;Friedl;Nutt;13
5835;Fred;Spalletti;71
3041;Ernst;Gutfreund;40
6792;Josef;Schnabel;72
11142;Tess;Meier;37
2135;Ned;Prassinos;9
5488;Rómulo;Saint Phalle;89
8813;Franz;Fronius;20
11414;Francesco;Prachensky;94
14464;Robert;Kupka;30
7442;Terry;Klossowski;97
292;Ferdinand;Zille;86
3088;W.;Lowe;62
13519;Imre;Schilling;43
1502;Jörg;Bottoli;8
12546;Kim;Mondino;84
13804;Martin;Christanell;26
14156;Willem;Libuda;93
4957;Inés;Lamelas;78
12533;Friedl;Hanson;24
2913;Ansgar;Gnoli;20
3164;Liudvikas;Fabian;98
1792;Maria;Absalon;53
8040;Jo;Brusse;39
11817;Nicola;Sasse;54
320;Douglas;Ruff;96
12403;Susana;Fehér;6
11388;Pello;Persiani;87
8347;Bill;Wurth;40
14801;Max;Delvaux;59
11318;Leslie;Tischer;0
5007;Clay;Lubennikov;90
9518;Tony;Lüpertz;5
2532;Jakob Lena;Painitz;94
10101;Albert Paris von;Buklys;61
7907;Wolfgang;Twombly;45
13608;Julian;Parr;51
8566;Caroline;Štembera;74
10980;Christine;Schuster;71
7193;Robin;Beckley;86
6729;Marcel;Tàpies;80
199;Richard;Pakosta;29
139;Judith;Oppenheimer;12
14653;Jean Marc;Klaudus;75
12951;Dan;Lindner;32
10262;Maja;Damnjan;84
1023;Georg;Caramelle;40
9150;Joan;Gleizes;58
10707;Bernard;Domínguez;6
11597;Hanne;Servranckx;17
3889;Gavin;Iseli;64
4071;Maria;Willmann;31
5356;Ralph;Klapheck;13
11397;Miklós (Nicolas);Boxer;41
8605;Jörg;Tschirtner;15
8302;Edward;Perjovschi;99
13515;Wilfried;Olesen;83
13485;Herwig;Marini;42
11738;Adolf;Delvoye;10
3193;Bernard;Graf;58
6444;Sol;Fagerlund;27
9318;Heinz;Kirkland;86
14217;Gerd;Wewerka;18
11805;Rudolf;Neuenhausen;22
6064;Llyn;Biedermann;87
724;Hans;Bischoffshausen;19
11448;Günther C.;Jančić;69
10628;Almir;Jacquet;59
2834;Plamen;Arp;12
10366;Judith;Freiler;71
1814;Alois;Burger;93
3952;Richard;Cuixart;77
9711;Vasko;Hersberger;20
9867;Robert;Baruchello;21
14518;Philip;Förster;62
268;Richard;Reither;28
14676;Joseph;Gantner;78
10311;Peter;Jakober;14
7807;Carolee;Denny;80
641;Stefan;Moser;96
12012;Martha;Dexel;12
3462;Pier Paolo;Uhlmann;71
1185;Josef;Gerstner;14
14182;Mladen;Blahaut;90
10688;Walter;Bottoli;23
7936;Christian;Hilliard;96
13650;Horace Clifford;Bachler;27
7458;Wilhelm;Goings;44
2426;Jan;Opalka;85
2225;Sandro;Steiger;92
12514;Karl;Rosenblum;78
1684;Terry;Viola;57
4401;Christian;Suppin;11
8996;Georg;Walde;43
3777;Mathias;Rosso;93
3733;Richard;Golz;57
11665;Paul;Nabladjan;74
6497;Sohei;Frize;80
9103;George;Wakolbinger;75
13198;Vagelis;Hauser;31
9447;Jean (Hans);Smith;28
10208;Gian Piero;Frohner;82
11235;Larry;Gromaire;0
12674;Ross;Spindel;75
14797;Helen;Pumhösl;92
2085;Roberto;Miró;45
4992;Giuseppe;Levin;29
1352;Haralampi G.;Bijl;79
6953;Ferdinand;Flynt;49
6491;Peter;Nilsson;42
5753;Joseph;Jorn;90
11551;Lenka;Parr;45
10461;Mathias;Perjovschi;9
10966;Tomás;Steiner;97
10154;Christian;Caminiti;10
12837;Eva;Robaard;52
13987;Joe;Gromaire;13
2263;Walter;Artaker;38
12874;Joseph;Haacke;74
14163;Plamen;Althouse;78
13098;Hans;Achleitner;60
14616;Ilse;Speier;94
13947;Wolfgang;Deacon;77
8598;Mel;Korab;14
13186;Anton;Masereel;37
3177;Gregor;Hinterhuber;12
10013;Michael;Bernatzik;24
1466;Michael;Lettner;68
11014;Mimmo;Tesar;34
1181;Moshe;Denny;49
873;Jean Pierre;Anouj;61
819;Mihael;Fleischmann;76
10624;Margherita;Pilz;57
3445;Gudrun;Leischner;79
14777;Victor;Flondor;22
2028;Manfred;Mack;49
3135;Berthold;Salachow;60
13335;Alfred;Kölbl;58
13788;Max;Teisseire;53
10585;Timm;Stoyanov;48
12671;Antonio;Chlupác;25
10031;Laurids;Brusse;67
672;Mimmo;Cano;45
9885;Jürgen;Aurel;86
9453;Heinrich;Oberhuber;49
11524;Sigmar;Catelani;87
4196;Christian;Herrmann;22
10658;Walter;Green;99
1462;Neil;Merkel;89
8744;Clemens;Tagwerker;63
12451;Mieko;Sigma Gruppe;95
4594;Paul;Zykan;34
3131;Alexandra;Aurel;60
12173;Albert;Hamilton;72
5478;Erika Giovanna;Raab;49
6701;Judith;Glytnewa;42
2745;Erich;Flögl;1
14318;Serge;Schellander;42
4711;Anna;Joham;86
2527;Erika Giovanna;Đukić;5
1225;Heimo;Salachow;77
14756;Walter;Rosc;64
6859;Julije;Sander;73
3907;Kathi;Pichler;62
349;Irena;Spalletti;67
4425;Stefan;Lozano;5
14885;Heinrich;Sander;45
2820;Hermann;Bak;31
2176;Josef;Kushner;57
8370;Heinrich;Gris;15
7920;Mimmo;Yoshida;81
12997;Sabine;Becher;55
1850;Joe;Aslan;76
11572;Michael;Haas;8
8230;Lee;Wiener;59
1579;Haralampi G.;Gill;86
857;Oswald;Gotovac;71
11881;Franz;Sander;79
9979;Josef;Pincemin;21
8341;Rini;Davis;52
5499;Victor;Braila;49
5332;Helmut;Riley;62
14754;Arthur;Wagner;85
4892;Jean;Penalba;94
1589;Rudolf;Schultze;93
14069;Alexej;Pascali;5
11530;Andreas;Antes;42
99;Otto;Phillips;81
14680;Philip;Schinwald;86
5831;Piero;Kempinger;99
6449;Kurt;Feuerstein;6
7850;Wolfgang;Ray;6
10497;Allan;Hohenbüchler;80
2588;John;Galerie Dumont;56
7276;Günther;Eins;4
13034;Giacomo;Atkinson;76
10270;Jean;Jürgenssen;28
10507;Maria;Knebl;91
3959;Walter;Domínguez;85
12894;Charles Christopher;Gormley;8
6163;Richard;Zivic;35
2859;Josef;Cruz-Diez;73
13575;Phil;Bayer;75
10057;Art;Higgins;91
3090;Wolfgang;Haubenstock-Ramati;4
4641;Konrad;Caramelle;33
9289;Sonja;Klanjsek-Bratke;79
5785;Curt;Litschauer;85
14824;Peter;Poirier;90
10280;Roman;Gondeln;81
8359;Efthymios;González;32
91;Llyn;Yoshida;36
11720;Richard Paul;Neurath;65
1184;Paul;Baruchello;62
13729;Kurt;Metzner;8
5808;Lee;Bouabdellah;2
13213;Werner;Kaminsky;39
6076;Oscar;Meyer;76
6521;Anton;Hartung;30
11207;Ben;Rheinsberg;65
3537;Jutta;Viola;38
13165;Judy;Joos;47
2079;Shinkichi;Bischof;64
9667;Johann;Terzic;64
13316;Drago J.;Pinaud;39
10756;Stefan;Koller;20
14146;Robert;Hahnenkamp;70
12949;Jean;Levinthal;66
3357;Oswald;Schlögl;79
9843;Tess;Hubmann;64
1320;Nicholas;Walther;52
4218;Markus;Phillips;3
888;Florian;Saint Phalle;0
6743;Steffen;Jonas;97
2345;Lawrence;Gerlovin;69
7230;Olga;The Atlas Group;60
13284;Alan;Luginbühl;10
7119;Ernesto;Nitsch;47
7072;Friederike;Talos;89
2658;Barbara;McCarthy;7
5642;Max;Navares;39
5897;Reis Pedro;Long;26
11341;Andreas;Constant;77
4803;Gabòr;Stern;42
10408;Meina;Wegner;70
5188;Gary;Toraldo di Francia;55
11511;Caroline;Messensee;79
10335;Florian;Blake;50
6595;Ferdinand;Ghazel;7
8352;Braco;Kovacs;76
7504;Frank;Leischner;53
4478;Cristiano;Spencer;38
13159;Raoul;Westermann;59
9539;Michael;Goldblatt;64
3287;Doru;Irazu;99
1434;Raymond;Molacek;46
11829;Alicia;Haring;28
11476;Tetsumi;De Maria;97
8874;Roger;Nagy;50
2905;Wolf;Kolíbal;20
8207;Hildegard;Förster;11
12248;Hartmut;Fleischmann;4
9657;Brigitte;Stimm;50
11721;Anton;Löbbert;35
4124;Peter;Muehl;96
10950;Joan;Fe Lugossy;46
2604;Philip;Jovánovics;94
358;Andy;Stransky;33
13254;Arno;Hrdlicka;95
1470;Shinkichi;Fox;11
10147;Michael;Abramovic;99
10963;Henryk;Hohenbüchler;56
4943;Ernst;Winiarski;48
9228;Paul;Schuyff;3
8198;Mieko;Jacobi;86
8013;Miklós Maar;Hill;40
5029;Sándor;Nauman;91
6344;Hans;Caminiti;80
6530;Peter;Flois;57
1379;H. D.;Snow;8
10369;Margot;Heuer;49
5989;Florian;Dick;41
5468;Roger;Molacek;1
6619;Robert;Glückman;3
4880;Thomas;Kornis;1
5469;Bernard;Opie;41
8839;Heimrad;Kerbelij;20
